food_trav_mode	food shipping transportation method	MIXS:0001137		
food_trav_vehic	food shipping transportation vehicle	MIXS:0001138		
Food_source	Food source	MIXS:0001139		
food_treat_proc	food treatment process	MIXS:0001140		
extr_weather_event	extreme weather event	MIXS:0001141		
date_extr_weath	extreme weather date	MIXS:0001142		
intended_consumer	intended consumer	MIXS:0001144		
library_prep_kit	library preparation kit	MIXS:0001145		
air_flow_impede	local air flow impediments	MIXS:0001146		
lot_number	lot number	MIXS:0001147	lot_number	
season_humidity	mean seasonal humidity	MIXS:0001148		
part_plant_animal	part of plant or animal	MIXS:0001149		
plant_reprod_crop	plant reproductive part	MIXS:0001150		
samp_purpose	purpose of sampling	MIXS:0001151		
repository_name	repository name	MIXS:0001152		
samp_pooling	sample pooling	MIXS:0001153		
samp_source_mat_cat	sample source material category	MIXS:0001154		
sequencing_kit	sequencing kit	MIXS:0001155		
sequencing_location	sequencing location	MIXS:0001156		
serovar_or_serotype	serovar or serotype	MIXS:0001157		
soil_conductivity	soil conductivity	MIXS:0001158		
soil_cover	soil cover	MIXS:0001159		
soil_pH	soil pH	MIXS:0001160		
rel_location	relative location of sample	MIXS:0001161		
soil_porosity	soil sediment porosity	MIXS:0001162		
soil_temp	soil temperature	MIXS:0001163		
soil_texture_class	soil texture classification	MIXS:0001164		
spikein_org	spike in organism	MIXS:0001167		
spikein_serovar	spike-in bacterial serovar or serotype	MIXS:0001168		
spikein_growth_med	spike-in growth medium	MIXS:0001169		
spikein_strain	spike-in microbial strain	MIXS:0001170		
spikein_antibiotic	spike-in with antibiotics	MIXS:0001171		
spikein_metal	spike-in with heavy metals	MIXS:0001172		
timepoint	timepoint	MIXS:0001173		
water_frequency	water delivery frequency	MIXS:0001174		
water_pH	water pH	MIXS:0001175		
water_source_shared	water source shared	MIXS:0001176		
enrichment_protocol	enrichment protocol	MIXS:0001177		
food_quality_date	food quality date	MIXS:0001178		
IFSAC_category	Interagency Food Safety Analytics Collaboration (IFSAC) category	MIXS:0001179		
animal_housing	animal housing system	MIXS:0001180		
cult_isol_date	culture isolation date	MIXS:0001181		
food_clean_proc	food cleaning process	MIXS:0001182		
coll_site_geo_feat	collection site geographic feature	MIXS:0001183		
food_product_type	food product type	MIXS:0001184	Food_Product_type|Foodon product type	
ferm_chem_add	fermentation chemical additives	MIXS:0001185		
ferm_chem_add_perc	fermentation chemical additives percentage	MIXS:0001186		
ferm_headspace_oxy	fermentation headspace oxygen	MIXS:0001187		
ferm_medium	fermentation medium	MIXS:0001188		
ferm_pH	fermentation pH	MIXS:0001189		
ferm_rel_humidity	fermentation relative humidity	MIXS:0001190		
ferm_temp	fermentation temperature	MIXS:0001191		
ferm_time	fermentation time	MIXS:0001192		
ferm_vessel	fermentation vessel	MIXS:0001193		
bacterial_density	bacteria density	MIXS:0001194		
cons_food_stor_dur	food stored by consumer (storage duration)	MIXS:0001195		
cons_food_stor_temp	food stored by consumer (storage temperature)	MIXS:0001196		
cons_purch_date	purchase date	MIXS:0001197		
cons_qty_purchased	quantity purchased	MIXS:0001198		
dietary_claim_use	dietary claim or use	MIXS:0001199		
food_additive	food additive	MIXS:0001200		
food_allergen_label	food allergen labeling	MIXS:0001201		
food_cooking_proc	food cooking process	MIXS:0001202		
food_dis_point	food distribution point geographic location	MIXS:0001203		
food_dis_point_city	food distribution point geographic location (city)	MIXS:0001204		
food_ingredient	food ingredient	MIXS:0001205		
food_name_status	food product name legal status	MIXS:0001206		
food_origin	food product origin geographic location	MIXS:0001207		
food_pack_capacity	food package capacity	MIXS:0001208		
food_pack_integrity	food packing medium integrity	MIXS:0001209		
food_prior_contact	material of contact prior to food packaging	MIXS:0001210		
food_prod	food production system characteristics	MIXS:0001211		
food_prod_synonym	food product synonym	MIXS:0001212		
food_product_qual	food product by quality	MIXS:0001213		
food_trace_list	food traceability list category	MIXS:0001214		
HACCP_term	Hazard Analysis Critical Control Points (HACCP) guide food safety term	MIXS:0001215		
microb_cult_med	microbiological culture medium	MIXS:0001216		
microb_start	microbial starter	MIXS:0001217		
microb_start_count	microbial starter organism count	MIXS:0001218		
microb_start_inoc	microbial starter inoculation	MIXS:0001219		
microb_start_prep	microbial starter preparation	MIXS:0001220		
microb_start_source	microbial starter source	MIXS:0001221		
microb_start_taxID	microbial starter NCBI taxonomy ID	MIXS:0001222		
nucl_acid_ext_kit	nucleic acid extraction kit	MIXS:0001223		
num_samp_collect	number of samples collected	MIXS:0001224		
samp_collect_method	sample collection method	MIXS:0001225	sample_collec_method	
samp_rep_biol	biological sample replicate	MIXS:0001226		
samp_rep_tech	technical sample replicate	MIXS:0001227		
samp_stor_device	sample storage device	MIXS:0001228		
samp_stor_media	sample storage media	MIXS:0001229		
samp_transport_cont	sample transport container	MIXS:0001230		
samp_transport_dur	sample transport duration	MIXS:0001231		
samp_transport_temp	sample transport temperature	MIXS:0001232		
spec_intended_cons	specific intended consumer	MIXS:0001234		
spikein_AMR	antimicrobial phenotype of spike-in bacteria	MIXS:0001235		
study_design	study design	MIXS:0001236		
study_inc_dur	study incubation duration	MIXS:0001237		
study_inc_temp	study incubation temperature	MIXS:0001238		
study_timecourse	time-course duration	MIXS:0001239		
study_tmnt	study treatment	MIXS:0001240		
animal_am	food animal antimicrobial	MIXS:0001243		
animal_am_dur	food animal antimicrobial duration	MIXS:0001244		
animal_am_freq	food animal antimicrobial frequency	MIXS:0001245		
animal_am_route	food animal antimicrobial route of administration	MIXS:0001246		
animal_am_use	food animal antimicrobial intended use	MIXS:0001247		
animal_body_cond	food animal body condition	MIXS:0001248		
animal_sex	food animal source sex category	MIXS:0001249		
food_source_age	food source age	MIXS:0001251		
facility_type	facility type	MIXS:0001252		
hygienic_area	hygienic food production area	MIXS:0001253		
env_monitoring_zone	food production environmental monitoring zone	MIXS:0001254		
area_samp_size	area sampled size	MIXS:0001255		
samp_surf_moisture	sample surface moisture	MIXS:0001256		
samp_loc_condition	sample location condition	MIXS:0001257		
biocide_used	biocide	MIXS:0001258		
ster_meth_samp_room	sampling room sterilization method	MIXS:0001259		
photosynt_activ	photosynthetic activity	MIXS:0001296		
association_duration	duration of association with the host	MIXS:0001299		
sym_life_cycle_type	symbiotic host organism life cycle type	MIXS:0001300		
symbiont_host_role	host of the symbiont role	MIXS:0001303		
host_number	host number individual	MIXS:0001305		
host_of_host_taxid	host of the symbiotic host taxon id	MIXS:0001306		
type_of_symbiosis	type of symbiosis	MIXS:0001307		
host_specificity	host specificity	MIXS:0001308		
host_of_host_coinf	observed coinfecting organisms in host of host	MIXS:0001310		
mode_transmission	mode of transmission	MIXS:0001312		
host_cellular_loc	host cellular location	MIXS:0001313		
host_dependence	host dependence	MIXS:0001315		
route_transmission	route of transmission	MIXS:0001316		
samp_store_sol	sample storage solution	MIXS:0001317		
host_subspecf_genlin	host subspecific genetic lineage	MIXS:0001318		
host_of_host_disease	host of the symbiotic host disease status	MIXS:0001319		
host_of_host_name	host of the symbiotic host common name	MIXS:0001324		
host_of_host_env_loc	host of the symbiotic host local environmental context	MIXS:0001325		
host_of_host_env_med	host of the symbiotic host environemental medium	MIXS:0001326		
host_of_host_sub_id	host of the symbiotic host subject id	MIXS:0001327		
host_of_host_fam_rel	host of the symbiotic host family relationship	MIXS:0001328		
host_of_host_infname	host of the symbiotic host infra-specific name	MIXS:0001329		
host_of_host_infrank	host of the symbiotic host infra-specific rank	MIXS:0001330		
host_of_host_geno	host of the symbiotic host genotype	MIXS:0001331		
host_of_host_pheno	host of the symbiotic host phenotype	MIXS:0001332		
host_of_host_gravid	host of the symbiotic host gravidity	MIXS:0001333		
host_of_host_totmass	host of the symbiotic host total mass	MIXS:0001334		
spikein_count	spike-in organism count	MIXS:0001335		
photosynt_activ_meth	photosynthetic activity method	MIXS:0001336		
prod_label_claims	production labeling claims	MIXS:0001337		
assembly_software_0000056	assembly software			conflicts with assembly_qual MIXS:0000056 from core sheet
host_body_product_0000868	host body product			
host_body_product_0000888	host body product			
host_sex_0000811	host sex			
host_sex_0000862	host sex			
host_symbiont_0001298	observed host symbionts			
host_symbiont_0001309	observed host symbionts			
nose_throat_disord_0000270	lung/nose-throat disorder			
nose_throat_disord_0000283	nose/mouth/teeth/throat disorder			
soil_horizon_0001082	soil horizon		horizon|horizon	
soil_horizon_0001291	soil horizon			
