SymbiontAssociatedMigsPl		Minimal Information about a Genome Sequence: plant with environmental package symbiont-associated	SymbiontAssociated	MigsPl
SymbiontAssociatedMigsVi		Minimal Information about a Genome Sequence: cultured bacteria/archaea with environmental package symbiont-associated	SymbiontAssociated	MigsVi
SymbiontAssociatedMimag		Minimum Information About a Metagenome-Assembled Genome with environmental package symbiont-associated	SymbiontAssociated	Mimag
SymbiontAssociatedMimarksC		Minimal Information about a Marker Specimen: specimen with environmental package symbiont-associated	SymbiontAssociated	MimarksC
SymbiontAssociatedMimarksS		Minimal Information about a Marker Specimen: survey with environmental package symbiont-associated	SymbiontAssociated	MimarksS
SymbiontAssociatedMims		Metagenome or Environmental with environmental package symbiont-associated	SymbiontAssociated	Mims
SymbiontAssociatedMisag		Minimum Information About a Single Amplified Genome with environmental package symbiont-associated	SymbiontAssociated	Misag
SymbiontAssociatedMiuvig		Minimum Information About an Uncultivated Virus Genome with environmental package symbiont-associated	SymbiontAssociated	Miuvig
WastewaterSludgeMigsBa		Minimal Information about a Genome Sequence: cultured bacteria/archaea with environmental package wastewater/sludge	WastewaterSludge	MigsBa
WastewaterSludgeMigsEu		Minimal Information about a Genome Sequence: eukaryote with environmental package wastewater/sludge	WastewaterSludge	MigsEu
WastewaterSludgeMigsOrg		Minimal Information about a Genome Sequence: org with environmental package wastewater/sludge	WastewaterSludge	MigsOrg
WastewaterSludgeMigsPl		Minimal Information about a Genome Sequence: plant with environmental package wastewater/sludge	WastewaterSludge	MigsPl
WastewaterSludgeMigsVi		Minimal Information about a Genome Sequence: cultured bacteria/archaea with environmental package wastewater/sludge	WastewaterSludge	MigsVi
WastewaterSludgeMimag		Minimum Information About a Metagenome-Assembled Genome with environmental package wastewater/sludge	WastewaterSludge	Mimag
WastewaterSludgeMimarksC		Minimal Information about a Marker Specimen: specimen with environmental package wastewater/sludge	WastewaterSludge	MimarksC
WastewaterSludgeMimarksS		Minimal Information about a Marker Specimen: survey with environmental package wastewater/sludge	WastewaterSludge	MimarksS
WastewaterSludgeMims		Metagenome or Environmental with environmental package wastewater/sludge	WastewaterSludge	Mims
WastewaterSludgeMisag		Minimum Information About a Single Amplified Genome with environmental package wastewater/sludge	WastewaterSludge	Misag
WastewaterSludgeMiuvig		Minimum Information About an Uncultivated Virus Genome with environmental package wastewater/sludge	WastewaterSludge	Miuvig
WaterMigsBa		Minimal Information about a Genome Sequence: cultured bacteria/archaea with environmental package water	Water	MigsBa
WaterMigsEu		Minimal Information about a Genome Sequence: eukaryote with environmental package water	Water	MigsEu
WaterMigsOrg		Minimal Information about a Genome Sequence: org with environmental package water	Water	MigsOrg
WaterMigsPl		Minimal Information about a Genome Sequence: plant with environmental package water	Water	MigsPl
WaterMigsVi		Minimal Information about a Genome Sequence: cultured bacteria/archaea with environmental package water	Water	MigsVi
WaterMimag		Minimum Information About a Metagenome-Assembled Genome with environmental package water	Water	Mimag
WaterMimarksC		Minimal Information about a Marker Specimen: specimen with environmental package water	Water	MimarksC
WaterMimarksS		Minimal Information about a Marker Specimen: survey with environmental package water	Water	MimarksS
WaterMims		Metagenome or Environmental with environmental package water	Water	Mims
WaterMisag		Minimum Information About a Single Amplified Genome with environmental package water	Water	Misag
WaterMiuvig		Minimum Information About an Uncultivated Virus Genome with environmental package water	Water	Miuvig
